id,classification_predictions,regression_predictions
463eb06c50e355d4888e69f78f7ce61dab36e04e,0,10.0
464ecaebb5d7ce65b7d07ee05c57f9a37e79bd8a,0,10.0
46637a380739bce5c777aa338fb94364a9fd2de6,0,10.0
46a7eba7ed1cb682804b9ccb9f58ba00078b381c,0,30.0
46a941d8be8adfaf5e79bbaed50fc8e31dad6f12,0,10.0
46ade97976d73234aec9c7674cff68dee1cc3438,0,10.0
46e1bb15799c27d8a028c408f4293f225f5ddf8e,0,30.0
471d33492a1663da7b900fdf4c0374028b907760,0,10.0
4729fb1141f4236ea795a5e970262af7fb210ec5,0,30.0
479c41f351838e51b4d0f785c49818c68e99e652,0,10.0
47a564970d07730afcdf540840894fd087963418,0,10.0
47bb8370ed83d067bd377eb41be8acbfd3f79fdf,0,3.0
486b92653c7eadf3e55ad638dbb0e8fc85faedca,0,10.0
48942a4425e3db316a8f0fbe62408ace49505818,0,30.0
48dd05b1130b7435cc20dd482dd33478b03913fd,0,3.0
4913d341b0018d2cf8b858e2a23191ae349cd49f,0,10.0
494c4c9ba4b6c90adb3728df4d06bfa1c05c6e24,0,3.0
496f398fce8316e21ddd2745be4de1abb59b380d,0,30.0
4990330656f4b317c59b95aaaf317361c31b9091,0,10.0
499fe9b8c03773e83eb164abed61b9a63a34fe9d,0,10.0
49d9b362bcb8f7cdffcb2daded3bbfb418e7f014,0,30.0
4a0efba651c98403b7072fa315a4401accb11e6b,0,30.0
4a15ca88e7aad91e52900a5f7df287384dfb047f,0,10.0
4a4a40aa2f784db10dd909df323f0dbc1d140f42,0,30.0
4a5236da2b61f932419feab1fb56bd202c65a2b8,0,30.0
4a5bccfc1e9af2130c4060e8d513a83d479a0efb,0,10.0
4a625b1c07234eff5101fd7785bedaf81fcb578f,0,10.0
4a99a19570a71dc9990d9513c7827b1f0c2cbb60,0,10.0
4ac07f28154a09c33561ca0021f59dd8fac92148,0,10.0
4ad45cfc866489f7bbf22c62c977fcf9f0d2c47d,0,10.0
4aedbb6e9596de5e8233020f9c883e5127a393e1,0,10.0
4afab84f6fb683f8c73270959e5a35bd86953736,0,30.0
4afb62a5bb4f0c7a3c93c685d53347dfe145a53f,0,30.0
4b32ba68fe8c478a31bd846653695304c72c9744,0,10.0
4bdea76b5582db2843b9da8e852b550650a6fd80,0,30.0
4c137fe5c3924ec6f0b4b242eb38cba86cfca8f0,0,10.0
4c34d4a6778b669db5ac7a05ae22c07614d9a9bc,0,10.0
4c54d358ab1a979a3f2bd20ddbaa4fabbe39a840,0,30.0
4c72234af0b0f152e2dbefabdf21aa7fee7345be,0,30.0
4cafa35c24b23200b714d4fc9d4b27bb55fe99d1,0,10.0
4cd172c2f480e2c8ba4fca03f9db043a01a2dd6c,0,3.0
4cf701f86517941c9ddbacc15a0f84c09236bbbc,0,10.0
4cf7b86578872ee45276a79b5bffeea1f0e743ad,0,30.0
4d1d59e52051e6c8b92316e30c821d1143fea748,0,30.0
4d582bbd2791c3c2edae1deaa07fdf03f428575d,0,3.0
4d63c5acee7eb9c43e20d6bc81c8e0ea25bf0b08,0,30.0
4d677c9cf828edfbfc204553ffa03825c5224dbb,0,10.0
4d932bb941cf3880a0d7a0d0288f19f43fa35917,0,30.0
4d9656e9023bb6c994cd4d62f35c5aecd38b9ded,0,30.0
4e46aac8b649ce297b0dc8245a72180d747f9b80,0,10.0
4e4ce63a01bde0fb971537309627a629911a03d2,0,10.0
4e73bf953170c084042bb016980ca704032197c3,0,10.0
4e957144404c8f1fba22e024da1b8b4202444130,0,10.0
4e9faacf571a6e0d644d67a7c5f482de15a65639,0,10.0
4eb5ca625004ff3912b0315d345fedc806d5df76,0,10.0
4ed44e607872ac4d2bc3a0ed44ddb76c4bf9647d,0,3.0
4efbd4721d2aeea4126a7909361d96e135cd88a6,0,30.0
4f699808fdedcff0a39776d2188894474462f175,0,30.0
4f913470b3610d3aed0cc0ab15d1b8059659d8b7,0,10.0
4faf2b05cd3a516520fec54b585f8c29da49891c,0,30.0
4fd9fedb99a38f86d437b4286ebb2622a86f4fde,0,10.0
4fe9beefba3c24ab4cd1f5ff8373f79d8136c469,0,10.0
504ca43b9d91f6c80b977034541a82b4330cf7fe,0,30.0
50687c0dc92d4815e85f92b9a3bec01da4d96040,0,30.0
50814304cd561d42bd2ef8ebaf673ec1108b366d,0,30.0
50af919faca724c07124ea727e2038f09278339c,0,30.0
510d34d885d2884f820e42b607fee3b918874540,0,30.0
5138371035e7eb46c129bdae8018addf52e502cd,0,3.0
51cacc8566d3e8c162c0957ed8bbe47732159381,0,30.0
51f2fef8e465ee16f030d92109a193d19dcccc47,0,30.0
5224c17face67fe387238b600da0065fb1427293,0,30.0
523b67a91dc02daba6616a89037dd7376c423912,0,10.0
528afa9a84f47a0cd64bf7d61c3b45b8d49c2bbb,0,30.0
529da902d65c0f1542cdbb3cb180bb74b660c651,0,30.0
52a547540fd91542538d9895a181c2a4e4e3d790,0,30.0
52b2d88d92b42d8e26d7eb15c64763f4ea728183,0,30.0
52b3d43862b20b669c2a15f5296bc975fd5b946e,0,30.0
52be4b10606d28ae31f73f07cb39deb4d1b7526a,0,30.0
52d6d9838a48203451121fb425f029fb1f75f5a8,0,10.0
5347e242dc7a308604dde8445068e26b938416f1,0,30.0
537600f5a0ceca150b917529a170f45715ddf7c0,0,10.0
5380ce2a874ba1fcfef71260477dffe4fcc64385,0,30.0
539b0b053057eb9a853cfd2a063264ba1b0c233d,0,10.0
539baabf70a427ebd798904bb6335a3387134644,0,10.0
53aafa3f77a94715c7481d7a5fd07d525dfc6ef9,0,30.0
53ad033580f5de4dc5db61dadfb76a2d323f40aa,0,10.0
53d7027451639c138ddc8ed56ada2a6705e24f46,0,10.0
5425311aed0c511ef67108b6c56c90c9dd849f2a,0,30.0
542fda0f93dd9f1dfd7f628bdab15aea66675cee,0,3.0
5468ec23b94e091553637bfbaa53a7d57a331f5a,0,30.0
54b1725dd9a80aabe6ba42edb6269f234c83ffc9,0,10.0
552279bfc45b6dfd8ed1f49a53119790a0171d71,0,3.0
55237a1cb108daf32b1ff98e13ab41205fd18c89,0,10.0
55e5c67f8b6e080cbb67012e5a6ae1466cb6a445,0,10.0
56436474bc7bec32b74de9f769f61d4d8756d3f4,0,10.0
5673e3b42325b79f4366040c44fc8e6c588e8667,0,3.0
56883250891a2cc092030f08a4a2c2d3d9dee42b,0,10.0
568b131cd71d707909a9ecc743f3ff804ea77f99,0,10.0
56d09d63706158490d0fefa4077da7446bd3b9e6,0,30.0
56d973dcb04ef6abe5c078fc76c4eb848595621f,0,10.0
571f3e90d20099d33b7b704b3b1de6c1bf8b6784,0,10.0
5751d0a58b318c25915e9e0b8484993310acae93,0,10.0
577ca2d254bd831fcdcae71ff9e771bf208f6b6a,0,3.0
578b55cb5e796c98d2e37f755f25673dd827616f,0,3.0
5790575e17c12770b1dfedac68d07d23de012139,0,10.0
57b3726e207256bf915ec75222516e6b4772b120,0,30.0
57e5a7b839a3c3bf04332ec9e046a6049e6b8783,0,30.0
58653027163218fd0b10871258531b252a46d8d6,0,10.0
58659eaf6d91ed21f30a04f657442f759ab6baf3,0,10.0
58ae838eccb1b663d53d8f42eea98c34b1158a0b,0,30.0
58c4ff13ce248f32b243c9741b4fea5b1bc189e1,0,30.0
58d1be195fbd3cecedb75578518cbafe1f0166ed,0,10.0
58d44ff924d8475d61095c338d1a2bdf1de554de,0,30.0
58d6d2bb4d0cabef21831767dac86f0ce37a3dea,0,30.0
58fc1e8ba22e2608768c97da8854074f2449198a,0,30.0
58fd4dd17683a0270d48cf392a0140dd55048de1,0,30.0
591db6e4a4baab4d048cabe69e166beb732d2735,0,3.0
5955416b3d9f7b55b03358bbb4eca77b3d82be7a,0,30.0
5976e7195a4cdb16ac9692b5d7d8e27b04e4a638,0,30.0
598408b7066f1f911ad175e7257f0c5aa128abac,0,10.0
598b912cdefcb184edd811cb048b3b66c0f5e2cf,0,10.0
59c3df0bebd07d967adb0ec78c59b56391f9c920,0,10.0
5a348491e785861d6438c4548248e833f91572a2,0,30.0
5a41f475ca190ccadb59ee1e5c863b215ae49d8c,0,10.0
5a61eea1812079b0e9fac2ef4127d363597e32c0,0,10.0
5a7ce821d3c7a8c366c5a80634b882b683e7943a,0,30.0
5a83a4efaf1dde11f37edd0c14e90d68920f68fa,0,30.0
5a852b98f05be41a9fa07f488cf319c7809eb33b,0,30.0
5b36abf56a6be70cafda946f2e5caa93482d442e,0,10.0
5b655fa78743fc2722d6bf4b5449aac2d6b0c571,0,10.0
5b6f784f25cae545a267ffb67e21f79019b9f714,0,10.0
5b75167304d4d3bccaa27fe15533519b03430e87,0,30.0
5b759993103dd696bf433ee3ff3f7bdbc975ba77,0,30.0
5bde01737efb4dde34aa85cb2b519da82f98477d,0,30.0
5c2e76fd828e121b8a15ba636fbbe769e122ea4e,0,10.0
5c898ef66f91d768a4ffd807c0bdb55fde390e2a,0,10.0
5cac4ec5580c01155a7937338f7e2f8edae8411e,0,10.0
5cb0d9dda1d64162e556b60672158cf9452c84a6,0,10.0
5cbbd307535ad8e01bed19cbc815519c2c3cd169,0,10.0
5d66364127adc6b02d6df86a43677109c535aaa6,0,30.0
5d6bbf67b24723e4b9972db725078ba0ace8e091,0,10.0
5d7122789f3655849197bb2080ac2652cd485a8e,0,10.0
5dbff48a8a7c6feb48884ae46cd2e76e94c20067,0,10.0
5de9350f39577d9c0c322ce310b5fc6df5376295,0,30.0
5e6a000d3a76e1b2a676ad8e757e9b3a7d69804d,0,10.0
5e97ee7a7c752d81abdf8a0a1c25cbe48ee6a71a,0,30.0
5ea2d54bcee053e55f712670b947afaf136042ac,0,30.0
5f2982d282d1dc5850f387a58bd3a34dc17930c3,0,30.0
5f338199b9e4c39d2d1bb0ad3015a023505b8926,0,10.0
5fc6ee707e5857602fa4f8e404cd524eb5a25129,0,30.0
5fe223eb5b131f5c5378c3fe0302d754307cea92,0,30.0
5feedcfe6840da460988f7de167e7dfa0e209941,0,30.0
600defb51089f25c9abc1f59efd5b399e6a0a932,0,10.0
601766d102bdcf73811a7de0516e3e43d1eccf27,0,30.0
60d43107c6d9345cdd1d307a467f7bb1c5db9d32,0,3.0
60fba425b28dee328361a228570768bed21eea65,0,30.0
6102b5a99542c2a7132a653db5e7dcd4e086b52d,0,10.0
611f8f1d811fee218ead2b12a7c797fafd849dbc,0,10.0
61c488040657387456e4b7533338b18e2745c08e,0,30.0
61cb420e1c6215c928a5dec1fc58555bf0e0b786,0,10.0
61d4e6f19141b723ef7fe248d9591ca081088a9b,0,3.0
6267b4ef689f6f98a0f8e044ec9324d093bcfb2d,0,10.0
626e062c376b9e91e674c5ff4da9dd18afd621e7,0,30.0
6271cec046f1e671a5c184d0cde216d0b60fb2e8,0,10.0
6280670c11f5acf20c7beda3b90c60929258dd8f,0,30.0
6307e233b49c44b77965a7dab5aa1ee079457578,0,10.0
631d84e71ec511de9ca684abde0c8afd7d21a5ce,0,30.0
631edfbae786384dd776f4550874f30a0fcc7976,0,30.0
632af15e05b84d321b95b722d7245b23ff4798f6,0,10.0
633d5360e214b291e6812a3bec16e9965fc47624,0,30.0
6352d8d669106e96c6a92fbbc5aec25ad96caa13,0,30.0
63b24cbd7eadbdd3b6db9b0cc5f7cfafc77b55fb,0,10.0
63d0338396dca1cc48ca1fdb66eb74b09d9c9837,0,10.0
63e5ecff546db146b89fe6303b55a4b0eac43b2d,0,30.0
63fd1afaefcd56e079dc37e3758fe6294f68e932,0,30.0
64100c06e71fcfb1b4d2ed0f081e63b2ac5ee3ec,0,10.0
6412b484c42fcbb297ab2ac1d32fe54d0b8706e6,0,10.0
641aa49f4dc7ca7d7216899728b512922c04fd36,0,30.0
643f851db50cc930d7e1886adf827c9e8dd8e435,0,30.0
644c05b2205dbee2ffb5779b8d28c38425185893,0,10.0
64aacd32c4f9078522aa1ce88a5429bc0d319061,0,30.0
64c132ebaa4b40ae81ebc06ee7140dd0f35d89a7,0,30.0
64f59516fd2c9d6aa044eb7f3a11c2ae9b39f345,0,10.0
651cac6335ac68d0941e65862f70e9001fc7376b,0,10.0
655c0b403e875dbc1752649bb925698d42a98729,0,10.0
65749e46311a2cebbd149009198bb3ba04367c19,0,30.0
65d1ef81c9cbfc23e29a3bb081f1ca7f1efd9bba,0,10.0
65e987a16280bd1380a3258e790df582f01d7972,0,30.0
66190eb26ab7b17e4d1a703d1af032cdc93cf6d9,0,10.0
664315e5b9295a8ba9c2a56a20f3e913dd5fe682,0,30.0
66451e5a2690f7b5a46c93b1ba4298d19c116741,0,10.0
666e426aab114809d2b5497b03703b17f1def11a,0,30.0
666ff149841977d3fe1c98ae804c6385dfc6f860,0,3.0
668402e095cdbefab85005ed73b253dc03b44178,0,30.0
6685f4e866ec3290736cf5f3f42e33578546d37a,0,30.0
66ba5866de5bd990967d22ab28ecf228e4c53d3c,0,30.0
66eef4fc1fc7d273c8dd5b86b14ced8f6cc1c71d,0,30.0
67571e0e3a27147ffdb0b4144f29d11cd7b7d7c2,0,10.0
67812ce23644e4be621470a6279b3d8203906fe7,0,30.0
67f6bd97eb4458095d70280f2aa3cc6516c0e941,0,10.0
67fb19a248d145d2829eb54645abd1180e65edf9,0,30.0
680636b902edc65d02485ae4ec94abd2066a4e15,0,30.0
6807a264ae59afdcaa55285d659c95b8b937e84b,0,30.0
6815a7d3b1e258355e1fe3a130fbc1878409b0d9,0,30.0
68205b9435e498c73b97bc1017bd0feb74a9a446,0,30.0
6833077e462b2c3a64acd2c65a56818482ce4f21,0,10.0
684134855b697d6908e1cb581af3db59e67e7d5b,0,10.0
68b6fd222a7640cbde3d26f4f635458570f6157c,0,30.0
68ca3085b100506297bd9fa4dead9ff7ce87e318,0,10.0
691c58b6764f6b0280b8fe0f65b8166dfa0e55f5,0,30.0
695f05cc0ebf425d01fa3d3186212cc865c1653e,0,3.0
6979689fb1c4bd0d26fb8e13bc28f0b71ec13634,0,30.0
69948271a0c690ab38cbf14662097a391fa6e017,0,10.0
69eb8e4ca9b03d325b27844389d8a909ddef9c4f,0,10.0
6a1ca4bec812a0e1d1365e5f4fdb069696f580ec,0,30.0
6a4cc99fb5bbea79503425e2b0efddbf2d6b3371,0,3.0
6a9503c9641bd0c94ec7dea29559186a7e0b6919,0,30.0
6a9984e9d0f939377f272a418efb0e6f8d5ee4af,0,30.0
6aa42ee3cc67aac76ddc12abf820f3845a46d9ae,0,3.0
6aac5bc121a9d0fa5eccb3198dd6d465d1eecf3b,0,30.0
6aae24613cc0b1901352d409bae2f4410a0da299,0,30.0
6abae6bc16360538cf0a2fe8a06a6cdb1dc05035,0,10.0
6aef4ef6c684df01c86bef18115fb5c63da3836b,0,30.0
6b1113b7d3f745eb3ce63d32bc0fd18d06888bc5,0,10.0
6b509b208f92d751d8c628eef4f14ff3d78e71d5,0,30.0
6b728248089bbca12a24aaa459a6fea5d5ed536d,0,30.0
6b93c8934384b3b61a870f83ea4deeaec0b0c34a,0,30.0
6b9a99d3ba0f7e5a46f24a76c915b3898185fedf,0,30.0
6bccebf530e7db6f6d151986d3d64d5b5eb7ac3f,0,30.0
6bf36ce7c71bfb0c9123715c092cebbbeb6ff5a0,0,10.0
6c0891f773e714ead7ee052493f197282c6264c2,0,3.0
6c0aba79e245c6fe3eacb681cd10c1b018cb4e90,0,10.0
6c53a919958b71de557bfa24f8e19c828981fcab,0,3.0
6c593959d26f5d22016c474e81ec37fc955b8abc,0,30.0
6c650ba5280f66fbd737eeb394c4388ba06a552d,0,30.0
6c828521d0b22a388a1d9e0db23b4689af76c114,0,30.0
6c93cda0f2a16940234e20a4ff3065799c475e13,0,30.0
6ca6fc544ee608d6ab79dcfe06ad6a7969712f42,0,30.0
6cc29398c5e23fb3f764b8bf1df5eb41b25616a6,0,10.0
6ce568516fde5808ee646187c5bab5d5b8d0ee35,0,10.0
6d04c4e7bc2bb8ad69df17a9a87f1e8d6514f913,0,10.0
6d32772d8278bd31ffc4fafec07210b825be055b,0,30.0
6d4578e5ca0d2180851ddf43239bfdce2322cc1b,0,30.0
6d8fb7b5ca2ae061f9030eb5d44042dccda14dbb,0,10.0
6dc2599d626e2afa5a7cd27848dc016261c7121b,0,30.0
6de353dd3e78819ac7021e13997fdbc374033e41,0,30.0
6de5eae2032e1f5755fdaf90d5e35cdbe396c08b,0,10.0
6de87f8ceed9310c4c85c3ca20d45369a87b2c69,0,30.0
6def65968ae3bdeb61d765e10a2fe12925867360,0,10.0
6e030927ff03e8e543b7ae68d5b8bad6e23cf643,0,30.0
6e0852f170a164210a7170e5e47e7b8e55907abc,0,10.0
6e29380a28e88c9878608475320911e5b0e240b9,0,30.0
6e2eca99656db837f27e499e1031163fa12885b7,0,10.0
6e73079f7b3d5b07dad04a4525709c64b28b6f51,0,30.0
6eaa831ae8bc33dafacc58d034b3892b367434bb,0,30.0
6ec89af1010f58d11c24963d28eaab16a9771768,0,30.0
6f0ad391966456e428602518633e038c6a948b03,0,10.0
6f0dcd1a0c83b465cf50bf97274a54f133b82b2e,0,10.0
6f12ed71f73e50aa9747454ba6e590ed191a883d,0,10.0
6f269ae06ac9772fdb30487a2637351528d42bbb,0,30.0
6f57a2c2442c3f96aa10355397962b451524e803,0,30.0
6f8f996b658fa6595af72a9c4564fcb35aa40c61,0,30.0
6fa06b84b3db03ae42d8ba473054381f95ae3f39,0,30.0
6fa2e0279797422f7c1943cfd05d3d734f709b44,0,10.0
700545564a24acfa46a34a71b5bf1772814cda82,0,30.0
7067f1869ad7fea69c73a61e9e47d13ebdb80b78,0,30.0
70757b3d56967a4eb5170f5b79adeef8ccf33872,0,30.0
70793ef4b04afe2475a04b4ecb8fda70e72a54ce,0,30.0
7080ca87c4f233df47c9eab7b0205edb96dafe03,0,10.0
7098d51f6e537a95f94e7f673f47843b28aa96e2,0,10.0
70ca17d52e5958454340a3ed53c7f1bf8445db93,0,30.0
70ef48c19c203f07c462e50df3c3166fec124787,0,30.0
70f961deee551fce7fd95570cbc6fabf7a0e31f9,0,30.0
70faa2ec98ac553ee75bece1c3489a89b3460d66,0,30.0
71267610159e92e24cd71d53f19d6f72c10b8a2e,0,10.0
714f62a135110164250cb55bba164b9d809506b2,0,10.0
716a72500614069376d442988493d5ddcc5a32ba,0,3.0
7176de946a12145224290f10e89dcd94807d994c,0,10.0
7180d30379fda8a2d5c1990b8dca1268e8b474b8,0,30.0
71a6233fe4bce12cc068fc6dee46351dba6f2eea,0,3.0
71cbae6c741e378aab2bd075a61436d1b284d422,0,30.0
71d1027bd2f0ec9794b3ba7c783eb87e5fa8e917,0,3.0
722f6bab1c232d0d252f0642361a02b694ca4fc7,0,30.0
726eb11578aad879d371c8602f6e53247acb5b36,0,10.0
72730aa4309032094289c7c19a0b90cb90fcb0c3,0,30.0
729af9f7d04598516b993cec3a8ba32db711bcba,0,30.0
729ea8e5394a0a2f2d2e7a4d1d7c02d36d9a3372,0,30.0
734c43eba65bb1247151cb3a3054c7021e4df020,0,30.0
735c33a37d16c277fcae8692814eee1ac0f29587,0,10.0
7387141a7cc3c7141b90752fcdb9d7e4a551db49,0,10.0
73ad5ac7b47de0b735873e71c36020426e8dc630,0,10.0
73be6c41fde2192b28d47b66a8e2f88b80247553,0,10.0
73e97a22e2b202a62e0bf777c4e026d0f7e3e448,0,10.0
7415bec8de4c34eae67d1d29d3d7b31bf57013d9,0,10.0
7463057c02f977d4f8dceacc7774d9826627d0c4,0,30.0
747abf8a49036b328866fdbe0a6a42565b4471c3,0,10.0
7485470a4cdebc50462b84e182ec5597f2e3b27c,0,30.0
74ace71fe65eac14d8165ddebfb0599c4c5c4777,0,30.0
74ba2b6513c1c92a957febc5247ddedbb6ff50f0,0,30.0
74cbb507cc9377b6589b5d1d97d16e839762f33a,0,10.0
74de8cb24fa8ae85198137dd23459d93c774b6db,0,30.0
74fc9ccb84d533aab56ba13c7c5cb52b3baabf0f,0,30.0
75144fee57e218a6b40c7333390eb4179b762342,0,10.0
753fdebf79ca73c027cac882ed2e2632b237f0cb,0,30.0
754d40791ee003ebc8f2ef86dc7ce80ce932f7af,0,10.0
7553719341e92b376a71eec16b83356568121348,0,10.0
7579b413ae7c2a60d9d22320c8ca40e1fc204bd2,0,10.0
75bc66d1014a6753b4161ca6d0d6b40e89cf958c,0,10.0
75cf8ef7f57aa66fe6fc81e71b52984257821505,0,10.0
75eef9c28fd07babc096cd6b9503ee1bf7be622e,0,3.0
76060913c0207a6d4cb618c53e28cf5b431b8cf3,0,30.0
7631311b87cdcb5f669eb13457c724b9664326d3,0,10.0
764564c240661b95d7d801c9af2087719eeaea58,0,30.0
76530fe902355301751fa708bdf5dd3e99433d53,0,3.0
766278becc2b71e165dc70eff05b9ce318898cc6,0,10.0
76a878080b3933c48a52b1013eb9729a256e3755,0,10.0
76ad79a08539c69048287df5b92a975a829aa51a,0,10.0
771338b4c23f0f20d434261d4db9262be937bd64,0,30.0
77206b6ae85db300f01d7c086ad6f9bc5b361675,0,30.0
775f431b355d2948af407d73f67092e3d96bcb00,0,30.0
777641a5ea667a5931331b6b9d48df3ec121aa06,0,10.0
77799ff7bd1f881e5feee5f130ad1f32b1cac9fa,0,30.0
77c1eef0fac2d5ff35a7de95db087e4124e8054a,0,10.0
77ddf025ad45caf9208d038cb9e517874ce99215,0,10.0
7836578f92a7f03c89624517cfcc2075cb15bedc,0,10.0
7841c582bf83dce7b3812f28f4e3341616fe5011,0,30.0
785521f7a969b646d7b3dd8b8fcb1358c6abdf26,0,10.0
7884d6720737837ead10533f9a9890a5a02f5477,0,10.0
78c271d5808ce3abde6c17ff34c445d3ddd18200,0,30.0
78ccf5acbe04629b99d8152a9fdcc0ac0f534b2e,0,10.0
78de6adb90c0becf399ebad2621a312d0def33e0,0,10.0
79008b57a4f2fa1af2ea785cbcd52cf63c73c05b,0,10.0
790ada83047482b0ca69bda204499286e3411dfa,0,10.0
793df8f3e6553a9cb96392cdd1db8c3a0d58b90e,0,10.0
798a76ceb5e977d6d7f097a07de9df2810e8dc86,0,10.0
79cbe463772005d293a603e40711513f122880fc,0,10.0
79e1ae4bddafa031a37b6f85bb814de8f3e8a79f,0,10.0
7a1850cf61519f9d61c8b87af74a9317c38c7cff,0,10.0
7a29147b71962476bd596f3e5e61c4bf89bc04ca,0,10.0
7a3933435c916d916728d8f553dc4382572a5924,0,10.0
7a55f3a59283ad0d23b35b226428a09c5b272c1b,0,30.0
7a6f9ca46de2ec30306e2eb835864b32603388c8,0,30.0
7aba03ffa0d577168bb1765e9b94d4a75bb0523c,0,10.0
7ada2f9d56b48ff325e8a088cd6c5c77b5f85010,0,30.0
7aebe0776f22506c5d9d9a904f341c84edf26a17,0,30.0
7afc24948c7a312526505c2095fa8647235d96b5,0,30.0
7b6f39df65aae552deebbec13659f61db67752f1,0,30.0
7b74e5fa2266eb0d5de6d64896d126c222d924bb,0,10.0
7b8767b53944b283a84e9e2700fa45d2e4055be4,0,10.0
7b9688b443b0b79b3d5b67698f3d338b3c6a6a54,0,30.0
7bb9240777e113c239ac4fac0bde691218c3df2c,0,3.0
7bcf9c7c861eb57119126275f33d1b56c2b2219c,0,10.0
7c1fdc0ce6000be0f6208361abacee9f30e89813,0,30.0
7c31068774897454bab081881a309155a903cafb,0,30.0
7c3a8bae1033c3159fc8a8947d745e2e239854cf,0,10.0
7c522acfd550726c9da2bf0ecfa909c686f72de7,0,10.0
7cbd53db975501b0356ece0ec8e43a1a03eb878c,0,30.0
7cc13263ad074883a425f8fa8b45c05af15746da,0,3.0
7d35872f76f7ee64440603264c9eba1be8b0eefd,0,30.0
7d69734d676f29fa2aba123c01b021743f3743f2,0,30.0
7d9478e5d7098ba108a01ebaafc4ea4badfb3812,0,30.0
7d9e75055b6fb7c5b77570838f3b86a538cad176,0,30.0
7dbef8f2726f4e15e80d39699f6f4d11a6ab2718,0,30.0
7df3ca8d44176f1edcb0483e28d2396024762d50,0,30.0
7e29a71fb8dace1f2127ff2ce20588986110c890,0,10.0
7e2c9f43d577b7afb686a3e9b688287cfab78e5f,0,10.0
7e8dd12b84e909ab3b2dc03760df2f8e74c5c94c,0,10.0
7e91254a68c8fbd94ad447f0f70b0fb05b8d007f,0,10.0
7e990a41d3f5971c876bc503f61c4bd6cfbaa8fa,0,30.0
7ec5524b688a33af134cfe71e4238e35452b74da,0,30.0
7ec7574d9f478dba56492052e4d15c6a9db1f072,0,10.0
7ec80fa971018b55ece724286c8b4f30c5587760,0,30.0
7ecd4b3a769acb77df08776fde8a208697e2f5e7,0,30.0
7f0107dfba3aad5b459c23ea699e16f03788d432,0,10.0
7f0ff57e3345d7d2ccf0c16bc30d42ae8ff8b485,0,10.0
7f28a0fbd207478046937aa8eb7c8cb5150d31d5,0,10.0
7f78c90c4f23f6a554facd17c039ff13b6d859d3,0,10.0
7f8bc1aa0a723689ce0ed78d19db34b38fadf975,0,30.0
7f93f1a3bbde2132691af8aeb57188123779abb4,0,10.0
7fa1617325afc7eede4342e2ff8b195a2614ae95,0,10.0
7fb69bc36f8a56b441a67c28dc67afe6fa262d61,0,30.0
7fbd79984d048ad1b548638cab74051ade3400e4,0,10.0
7fcf6aef9bae788bfefdaf7daece5c51ed18077e,0,30.0
802de48fae50dbdb7be76dc2b2bc593baba02e03,0,10.0
803b7ed651e8fc48294078f9430810f8c38d658a,0,3.0
8098afda8903b913e7a5841a6692c08658d06798,0,10.0
80ac0cf0ce0ebad774dc5467ce66e27219871b79,0,10.0
80c0761499de129cd9d8dd5421650852fd371714,0,30.0
815f152452a8db752b8f2203e461fc940c0c8201,0,10.0
816cdd7121b0d51e9fd8a85b196160cb7af6f562,0,10.0
81e957fe1fb41c28e1be6ddcc26944348075cfbb,0,10.0
820639425da6adcb30c77d377fdd79fc212dfb77,0,10.0
826d754ad85bf66eb304ddabc1f0721141ec5b1f,0,30.0
8271db5432b7bdb5de99fa34c23642af26249836,0,30.0
829073560aad8b3648e3146fe3574715501b3cc1,0,30.0
82b142250763b9ab087ad1ea0232719553d75183,0,30.0
82b925f935cb4fb8880dbb41bad69cbfb30ad05f,0,10.0
82bcc8637623c0bb0a65354d0964caf452583bcd,0,10.0
82c5f6306ea2ce16c70c95f8270bd3b53cbcf825,0,10.0
82ebf049a7c4566e52fee7721e7c294032ffc910,0,30.0
83291529e89144957abb9cdbeb6636390e97faa1,0,10.0
837f60b7c145c1315bf4576ed7fb24580d0223c0,0,30.0
8396e9dda58beae667e9508999df9b954cca588a,0,10.0
83b865127c49b9a476bdc7a0b002f452ec1fcbcb,0,10.0
842a37bba05b5fbcab85609730e1af958f7b1b87,0,30.0
8446ef9901cdfb3dfe1226a08b66cb9ae1a6911b,0,3.0
851894c2b644a0e19134638d5ef5fdf1d3600a8d,0,30.0
8527be50d9be7508e6f89e96b9fc35c1f4c448bf,0,10.0
8534a8ecd6b30a3759953f6e1c198a5395433664,0,10.0
85489ffa326dacf4168e5da796c370686f16fa95,0,10.0
855a083e9923e908ed08647a53e5d0c302ae2bd1,0,10.0
85bfadc5c902598d9332c51de6e38b5d8b413747,0,30.0
85e3af658b14b98dec146ce6f9190c095b1bc5c6,0,30.0
860efd7bce38d274367c9ced8a7e0c817d9346f2,0,10.0
861235310f412bc267de6177463fdde33d506993,0,30.0
86615ab6570f1f38e5edbc960dbc0070b171aacc,0,30.0
86677046b437f80f103199bfde55b3ed53b14a78,0,10.0
86b09a322841a44c9f065763abacbd8c1790c4d7,0,30.0
86c6b2988dad0eef890caf0735ccfa5f00761045,0,10.0
87210f0e269b54c092ff1c1a466c66265943be6a,0,10.0
87675ee73032b534ae46b0cff062ec87bdacac59,0,10.0
87678ddce8da536100a4be171b0161889d201fec,0,30.0
877023cba7624d316832fb71e790fe5f53602929,0,30.0
8776b8601affc0ead35040af74a64923b953481c,0,30.0
